beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.8000000000000002,0.17833049924313085,crossing,7,9,"|2,1>","|0,2>",0.0
0.8000000000000002,0.23613401679172066,crossing,10,11,"|3,1>","|6,0>",0.0
0.8000000000000002,0.2472670641196464,crossing,3,6,"|0,1>","|3,0>",0.0
0.8000000000000002,0.3153933413928571,crossing,3,4,"|0,1>","|4,0>",0.0
0.8000000000000002,0.33745353757890917,crossing,5,8,"|1,1>","|5,0>",0.0
0.8000000000000002,0.33959991162352454,crossing,5,9,"|1,1>","|0,2>",0.0
0.8000000000000002,0.4377957100810105,crossing,3,8,"|0,1>","|5,0>",0.0
0.8000000000000002,0.43780037967775254,crossing,3,9,"|0,1>","|0,2>",0.0
0.8000000000000002,0.44000000000000006,avoided,8,9,"|5,0>","|0,2>",2.6203863654927773e-05
0.8000000000000002,0.44665319526543484,crossing,4,6,"|4,0>","|3,0>",0.0
0.8000000000000002,0.4466555469466884,crossing,10,11,"|3,1>","|6,0>",0.0
0.8000000000000002,0.48492949916611916,crossing,8,9,unlabeled,unlabeled,0.0
0.8000000000000002,0.49929308715382736,crossing,5,7,unlabeled,unlabeled,0.0
0.8000000000000002,0.49938288124308694,crossing,1,2,unlabeled,unlabeled,0.0
0.9,-0.4993501743173204,crossing,5,7,unlabeled,unlabeled,0.0
0.9,-0.4993076297613453,crossing,1,2,unlabeled,unlabeled,0.0
0.9,-0.47924902093851596,crossing,8,9,unlabeled,unlabeled,0.0
0.9,-0.44665503913306764,crossing,4,6,"|4,0>","|3,0>",0.0
0.9,-0.44665410526648974,crossing,10,11,"|3,1>","|6,0>",0.0
0.9,-0.44172944237765044,crossing,3,9,"|0,1>","|0,2>",0.0
0.9,-0.4417153993317857,crossing,3,8,"|0,1>","|5,0>",0.0
0.9,-0.34475604916358515,crossing,5,9,"|1,1>","|0,2>",0.0
0.9,-0.34310519866473155,crossing,5,8,"|1,1>","|5,0>",0.0
0.9,-0.3182885309730963,crossing,3,4,"|0,1>","|4,0>",0.0
0.9,-0.253178749986971,crossing,3,6,"|0,1>","|3,0>",0.0
0.9,-0.18593931239376782,crossing,7,9,"|2,1>","|0,2>",0.0
0.9,-0.17653159627592802,crossing,4,5,"|4,0>","|1,1>",0.0
0.9,-0.1480690455813332,crossing,10,11,"|3,1>","|6,0>",0.0
0.9,-0.1138504672965955,crossing,7,8,"|2,1>","|5,0>",0.0
0.9,0.11385046729606489,crossing,7,8,"|2,1>","|5,0>",0.0
0.9,0.14806904558138193,crossing,10,11,"|3,1>","|6,0>",0.0
0.9,0.17653159627574033,crossing,4,5,"|4,0>","|1,1>",0.0
0.9,0.18593931239383096,crossing,7,9,"|2,1>","|0,2>",0.0
0.9,0.253178749986985,crossing,3,6,"|0,1>","|3,0>",0.0
0.9,0.3182885309731076,crossing,3,4,"|0,1>","|4,0>",0.0
0.9,0.343105198664749,crossing,5,8,"|1,1>","|5,0>",0.0
0.9,0.3447560491636943,crossing,5,9,"|1,1>","|0,2>",0.0
0.9,0.44171539933176296,crossing,3,8,"|0,1>","|5,0>",0.0
0.9,0.4417294423776988,crossing,3,9,"|0,1>","|0,2>",0.0
0.9,0.44665410526683935,crossing,10,11,"|3,1>","|6,0>",0.0
0.9,0.4466550391329718,crossing,4,6,"|4,0>","|3,0>",0.0
0.9,0.4792490407797494,crossing,8,9,unlabeled,unlabeled,0.0
0.9,0.4993076297613559,crossing,1,2,unlabeled,unlabeled,0.0
0.9,0.4993501743173668,crossing,5,7,unlabeled,unlabeled,0.0
