beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz,gap_MHz
0.16999999999999998,-0.3115150875535212,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.16999999999999998,-0.3047420918298083,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.16999999999999998,-0.24787004714507363,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.16999999999999998,-0.24780843498951013,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.16999999999999998,-0.19176183417979192,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.16999999999999998,-0.17439166592663313,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.16999999999999998,-0.05724892923479525,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.16999999999999998,0.057248929234756864,crossing,4,6,"|4,0>","|2,1>",0.0,0.0
0.16999999999999998,0.17439166592656066,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.16999999999999998,0.19176183417979312,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.16999999999999998,0.24780843498934618,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.16999999999999998,0.24787004714492458,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.16999999999999998,0.3047420918298588,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.16999999999999998,0.31151508755349433,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.16999999999999998,0.3770449256934257,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.16999999999999998,0.39,avoided,8,9,"|3,1>","|4,1>",0.008860436298562036,8.860436298562036
0.16999999999999998,0.3916087331839735,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.16999999999999998,0.405,avoided,6,8,"|2,1>","|3,1>",0.0064681816667331304,6.46818166673313
0.16999999999999998,0.495,avoided,3,4,"|6,2>","|4,1>",1.5691182397858938e-07,0.00015691182397858938
0.16999999999999998,0.4994421365939982,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.16999999999999998,0.4994672076645969,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.17500000000000002,-0.4994511173338061,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.17500000000000002,-0.49942455037497724,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.17500000000000002,-0.495,avoided,3,4,"|6,2>","|4,1>",7.264064549872273e-08,7.264064549872273e-05
0.17500000000000002,-0.405,avoided,6,8,"|2,1>","|3,1>",0.006737223164208217,6.737223164208217
0.17500000000000002,-0.3916070320522746,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.17500000000000002,-0.39,avoided,8,9,"|3,1>","|4,1>",0.009027625169352405,9.027625169352405
0.17500000000000002,-0.37704357030081315,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.17500000000000002,-0.3115098428854477,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.17500000000000002,-0.3047382906327198,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.17500000000000002,-0.2478624320660166,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.17500000000000002,-0.2477995352703847,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.17500000000000002,-0.19177353083411328,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.17500000000000002,-0.17438094395062356,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.17500000000000002,-0.05723385868687868,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.17500000000000002,0.05723385868695767,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.17500000000000002,0.17438094395052575,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.17500000000000002,0.1917735308340243,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.17500000000000002,0.24779953527018325,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.17500000000000002,0.24786243206577185,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.17500000000000002,0.3047382906327681,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.17500000000000002,0.3115098428854417,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.17500000000000002,0.37704357030086866,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.17500000000000002,0.39,avoided,8,9,"|3,1>","|4,1>",0.00902762517011979,9.02762517011979
0.17500000000000002,0.3916070320522646,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.17500000000000002,0.405,avoided,6,8,"|2,1>","|3,1>",0.006737223163980843,6.737223163980843
0.17500000000000002,0.495,avoided,3,4,"|6,2>","|4,1>",7.263973600402096e-08,7.263973600402096e-05
0.17500000000000002,0.4994245503743751,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.17500000000000002,0.4994511173340001,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.18,-0.49943500381369693,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.18,-0.4994068976593044,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.18,-0.4951650581256164,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.18,-0.405,avoided,6,8,"|2,1>","|3,1>",0.007006418572203188,7.006418572203188
0.18,-0.3916054315110287,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.18,-0.39,avoided,8,9,"|3,1>","|4,1>",0.009197968799156797,9.197968799156797
0.18,-0.3770423182235184,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.18,-0.31150475144966094,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.18,-0.3047346561747123,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.18,-0.2478550679367343,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.18,-0.24779095515782346,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.18,-0.19178528861511362,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.18,-0.1743706127292034,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.18,-0.05722043926127564,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.18,0.05722043926135627,crossing,4,6,"|0,2>","|4,0>",0.0,0.0
0.18,0.17437061272912202,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.18,0.19178528861505384,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.18,0.24779095515767943,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.18,0.24785506793657838,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.18,0.3047346561746627,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.18,0.3115047514496564,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.18,0.37704231822355977,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.18,0.39,avoided,8,9,"|3,1>","|4,1>",0.009197968798403622,9.197968798403622
0.18,0.391605431510982,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.18,0.405,avoided,6,8,"|2,1>","|3,1>",0.007006418571918971,7.006418571918971
0.18,0.49499851323880106,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.18,0.4994068976596121,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.18,0.4994350038137725,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.185,-0.49941886696884497,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.185,-0.4993891783241817,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.185,-0.49607091305621087,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.185,-0.405,avoided,6,8,"|2,1>","|3,1>",0.0072792365431837425,7.2792365431837425
0.185,-0.3916040985407943,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.185,-0.39,avoided,8,9,"|3,1>","|4,1>",0.009370677902367675,9.370677902367675
0.185,-0.3770414085915075,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.185,-0.31150004556155414,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.185,-0.30473166284101777,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.185,-0.24784838558595568,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.185,-0.24778304846807087,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.185,-0.19179742959380724,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.185,-0.17436141326709856,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.185,-0.05499999999999999,avoided,4,6,"|4,0>","|0,2>",0.009456742957823394,9.456742957823394
0.185,0.05500000000000005,avoided,4,6,"|4,0>","|0,2>",0.009456742956203357,9.456742956203357
0.185,0.17436141326700627,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.185,0.19179742959379592,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.185,0.24778304846783733,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.185,0.24784838558575262,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.185,0.3047316628410368,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.185,0.3115000455615548,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.185,0.37704140859155455,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.185,0.39,avoided,8,9,"|3,1>","|4,1>",0.00937067790229662,9.37067790229662
0.185,0.3916040985407607,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.185,0.405,avoided,6,8,"|2,1>","|3,1>",0.007279236542828471,7.279236542828471
0.185,0.4949873751564117,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.185,0.49938917832428265,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.185,0.49941886696857457,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.18999999999999997,-0.4994027072870999,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.18999999999999997,-0.49937139286479215,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.18999999999999997,-0.49663480637833196,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.18999999999999997,-0.405,avoided,6,8,"|2,1>","|3,1>",0.007550183758596063,7.550183758596063
0.18999999999999997,-0.3916027618908531,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.18999999999999997,-0.39,avoided,8,9,"|3,1>","|4,1>",0.009546707681167277,9.546707681167277
0.18999999999999997,-0.377040455239241,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.18999999999999997,-0.3114953451091022,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.18999999999999997,-0.3047285464027926,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.18999999999999997,-0.24784167695755926,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.18999999999999997,-0.24777522192339443,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.18999999999999997,-0.19180935109736105,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.18999999999999997,-0.17435214167412277,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.18999999999999997,-0.05499999999999999,avoided,4,6,"|4,0>","|0,2>",0.00954458872368491,9.54458872368491
0.18999999999999997,0.05500000000000005,avoided,4,6,"|4,0>","|0,2>",0.009544588723329639,9.544588723329639
0.18999999999999997,0.174352141674048,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.18999999999999997,0.1918093510972648,crossing,3,7,"|3,0>","|1,1>",0.0,0.0
0.18999999999999997,0.24777522192318405,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.18999999999999997,0.2478416769574121,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.18999999999999997,0.30472854640280383,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.18999999999999997,0.31149534510910537,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.18999999999999997,0.37704045523929175,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.18999999999999997,0.39,avoided,8,9,"|3,1>","|4,1>",0.009546707681508337,9.546707681508337
0.18999999999999997,0.39160276189081716,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.18999999999999997,0.405,avoided,6,8,"|2,1>","|3,1>",0.0075501837583402676,7.550183758340268
0.18999999999999997,0.4949761032744525,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.18999999999999997,0.49937139286476934,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.18999999999999997,0.4994027072870808,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.195,-0.4993865243537862,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.195,-0.4993535408066793,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.195,-0.49701805673414107,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.195,-0.405,avoided,6,8,"|2,1>","|3,1>",0.00781736354218765,7.81736354218765
0.195,-0.3916013265922045,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.195,-0.39,avoided,8,9,"|3,1>","|4,1>",0.009726421519104633,9.726421519104633
0.195,-0.37703932293996295,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.195,-0.31149051579088355,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.195,-0.3047250395738299,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.195,-0.2478347087296045,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.195,-0.24776728593497335,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.195,-0.19,avoided,3,7,"|1,1>","|3,0>",0.023049210945828236,23.049210945828236
0.195,-0.17434237463410104,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.195,-0.05499999999999999,avoided,4,6,"|4,0>","|0,2>",0.009634007981190962,9.634007981190962
0.195,0.05500000000000005,avoided,4,6,"|4,0>","|0,2>",0.009634007979798298,9.634007979798298
0.195,0.17434237463401686,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.195,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.02304921094390977,23.04921094390977
0.195,0.2477672859347791,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.195,0.24783470872943028,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.195,0.30472503957375446,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.195,0.311490515790897,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.195,0.3770393229399922,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.195,0.39,avoided,8,9,"|3,1>","|4,1>",0.009726421519232531,9.726421519232531
0.195,0.3916013265921653,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.195,0.405,avoided,6,8,"|2,1>","|3,1>",0.007817363542002909,7.817363542002909
0.195,0.49496469302085705,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.195,0.49935354080611577,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.195,0.4993865243536298,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.19999999999999998,-0.49937031936000037,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.19999999999999998,-0.49933562359912853,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.19999999999999998,-0.4972942854824928,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.19999999999999998,-0.405,avoided,6,8,"|2,1>","|3,1>",0.00809612277674887,8.09612277674887
0.19999999999999998,-0.39160054049164467,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.19999999999999998,-0.39,avoided,8,9,"|3,1>","|4,1>",0.00990639358865053,9.90639358865053
0.19999999999999998,-0.3770390812403233,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.19999999999999998,-0.31148660423420893,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.19999999999999998,-0.304723261700728,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.19999999999999998,-0.2478293671087953,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.19999999999999998,-0.2477607760031685,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.19999999999999998,-0.19,avoided,3,7,"|1,1>","|3,0>",0.02347752622426924,23.47752622426924
0.19999999999999998,-0.17433543745083038,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.19999999999999998,-0.05499999999999999,avoided,4,6,"|4,0>","|0,2>",0.009743212261071221,9.743212261071221
0.19999999999999998,0.05500000000000005,avoided,4,6,"|4,0>","|0,2>",0.009743212260460155,9.743212260460155
0.19999999999999998,0.17433543745072894,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.19999999999999998,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.023477526222379197,23.477526222379197
0.19999999999999998,0.24776077600305998,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.19999999999999998,0.24782936710864548,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.19999999999999998,0.3047232617007303,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.19999999999999998,0.3114866042342087,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.19999999999999998,0.37703908124035673,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.19999999999999998,0.39,avoided,8,9,"|3,1>","|4,1>",0.009906393588380524,9.906393588380524
0.19999999999999998,0.39160054049160137,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.19999999999999998,0.405,avoided,6,8,"|2,1>","|3,1>",0.008096122776947823,8.096122776947823
0.19999999999999998,0.49495314108163874,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.19999999999999998,0.49933562359889844,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.19999999999999998,0.49937031936027715,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.205,-0.4993540912890589,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.205,-0.49931763989868705,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.205,-0.49750192668381277,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.205,-0.405,avoided,6,8,"|2,1>","|3,1>",0.008361310351176598,8.361310351176598
0.205,-0.3915991738031118,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.205,-0.39,avoided,8,9,"|3,1>","|4,1>",0.010092057040495206,10.092057040495206
0.205,-0.3770379726539584,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.205,-0.31148188669823296,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.205,-0.304719731832992,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.205,-0.24782256087627877,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.205,-0.2477531736033489,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.205,-0.19,avoided,3,7,"|1,1>","|3,0>",0.02389805314255966,23.89805314255966
0.205,-0.17432586030237698,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.205,-0.05499999999999999,avoided,4,6,"|4,0>","|0,2>",0.009841770137398953,9.841770137398953
0.205,0.05500000000000005,avoided,4,6,"|4,0>","|0,2>",0.009841770136389982,9.841770136389982
0.205,0.17432586030234198,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.205,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.023898053141095943,23.898053141095943
0.205,0.24775317360317747,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.205,0.24782256087606566,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.205,0.30471973183295475,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.205,0.3114818866982161,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.205,0.37703797265398575,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.205,0.39,avoided,8,9,"|3,1>","|4,1>",0.01009205704154681,10.09205704154681
0.205,0.39159917380306025,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.205,0.405,avoided,6,8,"|2,1>","|3,1>",0.008361310350949225,8.361310350949225
0.205,0.49494144339478724,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.205,0.49931763989898825,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.205,0.4993540912891929,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.20999999999999996,-0.4993378393562253,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.20999999999999996,-0.49929958897848026,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.20999999999999996,-0.49766297248369334,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.20999999999999996,-0.405,avoided,6,8,"|2,1>","|3,1>",0.00862945668340842,8.62945668340842
0.20999999999999996,-0.39159803019215683,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.20999999999999996,-0.39,avoided,8,9,"|3,1>","|4,1>",0.010279732495959593,10.279732495959593
0.20999999999999996,-0.3770371467583656,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.20999999999999996,-0.31147748797208585,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.20999999999999996,-0.30471672762655444,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.20999999999999996,-0.2478163104313271,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.20999999999999996,-0.24774612002067756,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.20999999999999996,-0.19,avoided,3,7,"|1,1>","|3,0>",0.024326200149502597,24.326200149502597
0.20999999999999996,-0.17431721696956914,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.20999999999999996,-0.05499999999999999,avoided,4,6,"|4,0>","|0,2>",0.009949183902193681,9.949183902193681
0.20999999999999996,0.05500000000000005,avoided,4,6,"|4,0>","|0,2>",0.009949183900971548,9.949183900971548
0.20999999999999996,0.1743172169694952,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.20999999999999996,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.02432620014786835,24.32620014786835
0.20999999999999996,0.24774612002057442,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.20999999999999996,0.24781631043122113,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.20999999999999996,0.30471672762655255,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.20999999999999996,0.31147748797208935,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.20999999999999996,0.3770371467583949,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.20999999999999996,0.39,avoided,8,9,"|3,1>","|4,1>",0.01027973249642855,10.27973249642855
0.20999999999999996,0.3915980301921146,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.20999999999999996,0.405,avoided,6,8,"|2,1>","|3,1>",0.008629456683678427,8.629456683678427
0.20999999999999996,0.49492959384044355,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.20999999999999996,0.4992995889781225,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.20999999999999996,0.4993378393561836,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.215,-0.4993215654958616,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.215,-0.4992814729998196,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.215,-0.4977909361719188,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.215,-0.4949175896822178,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.215,-0.405,avoided,6,8,"|2,1>","|3,1>",0.008901506084384891,8.901506084384891
0.215,-0.3915971549552159,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.215,-0.39,avoided,8,9,"|3,1>","|4,1>",0.010469012287714463,10.469012287714463
0.215,-0.37703666942357955,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.215,-0.31147347168277434,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.215,-0.3047143802306941,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.215,-0.24781071315368106,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.215,-0.24773968349338374,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.215,-0.19,avoided,3,7,"|1,1>","|3,0>",0.02476228634220945,24.76228634220945
0.215,-0.17430971107583523,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.215,-0.05499999999999999,avoided,4,6,"|4,0>","|0,2>",0.010065947672998732,10.065947672998732
0.215,0.05500000000000005,avoided,4,6,"|4,0>","|0,2>",0.010065947672757147,10.065947672757147
0.215,0.17430971107577517,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.215,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.024762286340958894,24.762286340958894
0.215,0.24773968349327571,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.215,0.24781071315351516,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.215,0.3047143802306784,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.215,0.3114734716827488,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.215,0.37703666942359915,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.215,0.39,avoided,8,9,"|3,1>","|4,1>",0.010469012288538693,10.469012288538693
0.215,0.39159715495519387,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.215,0.405,avoided,6,8,"|2,1>","|3,1>",0.008901506084740163,8.901506084740163
0.215,0.49491758965952937,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.215,0.4977909332393545,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.215,0.49928147300031994,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.215,0.49932156549596973,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.21999999999999997,-0.4993052681591474,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.21999999999999997,-0.49926329027729016,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.21999999999999997,-0.4978945547702364,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.21999999999999997,-0.4949054254198411,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.21999999999999997,-0.405,avoided,6,8,"|2,1>","|3,1>",0.009180313684723274,9.180313684723274
0.21999999999999997,-0.39159668271141956,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.21999999999999997,-0.385,avoided,8,9,"|3,1>","|4,1>",0.010655188480754418,10.655188480754418
0.21999999999999997,-0.377036735003624,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.21999999999999997,-0.31147002664321,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.21999999999999997,-0.30471307500311196,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.21999999999999997,-0.2478060742484015,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.21999999999999997,-0.2477340939462753,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.21999999999999997,-0.19,avoided,3,7,"|1,1>","|3,0>",0.025208271740424948,25.208271740424948
0.21999999999999997,-0.1743039446794694,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.21999999999999997,-0.05499999999999999,avoided,4,6,"|4,0>","|0,2>",0.010194485628716166,10.194485628716166
0.21999999999999997,0.05500000000000005,avoided,4,6,"|4,0>","|0,2>",0.010194485628900907,10.194485628900907
0.21999999999999997,0.1743039446793795,crossing,4,9,"|2,1>","|4,0>",0.0,0.0
0.21999999999999997,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.025208271738520693,25.208271738520693
0.21999999999999997,0.24773409394606896,crossing,6,9,"|2,1>","|0,2>",0.0,0.0
0.21999999999999997,0.2478060742482329,crossing,1,5,"|0,1>","|2,0>",0.0,0.0
0.21999999999999997,0.30471307500309347,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.21999999999999997,0.31147002664320794,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.21999999999999997,0.3770367350036449,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.21999999999999997,0.385,avoided,8,9,"|3,1>","|4,1>",0.010655188479404387,10.655188479404387
0.21999999999999997,0.3915966827113647,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
