beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.7000000000000001,0.48977009580112707,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,0.4899554925311118,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,0.4977792054162118,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,0.4985467349726435,crossing,5,6,unlabeled,unlabeled,0.0
0.7000000000000001,0.49877302184073086,crossing,1,2,unlabeled,unlabeled,0.0
0.8,-0.4985778846505107,crossing,1,2,unlabeled,unlabeled,0.0
0.8,-0.4982918901199789,crossing,5,6,unlabeled,unlabeled,0.0
0.8,-0.49819140390104033,crossing,8,9,unlabeled,unlabeled,0.0
0.8,-0.49680838297703295,crossing,4,7,unlabeled,unlabeled,0.0
0.8,-0.48981087210748847,crossing,4,7,unlabeled,unlabeled,0.0
0.8,-0.48956199020243424,crossing,8,9,unlabeled,unlabeled,0.0
0.8,-0.4466824024618111,crossing,8,9,"|0,2>","|5,0>",0.0
0.8,-0.44667442131402324,crossing,4,7,"|2,1>","|3,0>",0.0
0.8,-0.41435258219600163,crossing,6,10,"|3,1>","|4,0>",0.0
0.8,-0.41000000000000003,avoided,6,11,"|3,1>","|1,2>",0.02769494429162478
0.8,-0.3956281224900731,crossing,8,9,"|0,2>","|5,0>",0.0
0.8,-0.3925907703570424,crossing,3,4,"|0,1>","|2,1>",0.0
0.8,-0.3783560820141039,crossing,3,7,"|0,1>","|3,0>",0.0
0.8,-0.3737535120731173,crossing,8,9,"|0,2>","|5,0>",0.0
0.8,-0.37,avoided,6,11,"|3,1>","|1,2>",0.028949381326427215
0.8,-0.3125049653405098,crossing,4,5,"|2,1>","|1,1>",0.0
0.8,-0.3063606716506489,crossing,8,11,"|0,2>","|1,2>",0.0
0.8,-0.3024350104949545,crossing,6,8,"|3,1>","|0,2>",0.0
0.8,-0.2533504855566637,crossing,2,3,"|2,0>","|0,1>",0.0
0.8,-0.2454836071057374,crossing,9,11,"|5,0>","|1,2>",0.0
0.8,-0.24374637175017771,crossing,8,10,"|0,2>","|4,0>",0.0
0.8,-0.24199091862597624,crossing,6,9,"|3,1>","|5,0>",0.0
0.8,-0.19490144171513224,crossing,5,7,"|1,1>","|3,0>",0.0
0.8,-0.1942974613726319,crossing,6,11,"|3,1>","|1,2>",0.0
0.8,-0.17250134551890878,crossing,6,11,"|3,1>","|1,2>",0.0
0.8,-0.17078702976286045,crossing,4,8,"|2,1>","|0,2>",0.0
0.8,-0.16524961452825235,crossing,6,11,"|3,1>","|1,2>",0.0
0.8,-0.0939416135608787,crossing,9,11,"|5,0>","|1,2>",0.0
0.8,-0.07,avoided,4,10,"|2,1>","|4,0>",0.04043762054438105
0.8,0.07000000000000006,avoided,4,10,"|2,1>","|4,0>",0.040437620544494735
0.8,0.09394161356088337,crossing,9,11,"|5,0>","|1,2>",0.0
0.8,0.16524961452816112,crossing,6,11,"|3,1>","|1,2>",0.0
0.8,0.17078702976285093,crossing,4,8,"|2,1>","|0,2>",0.0
0.8,0.17250134551890164,crossing,6,11,"|3,1>","|1,2>",0.0
0.8,0.19429746137259657,crossing,6,11,"|3,1>","|1,2>",0.0
0.8,0.19490144171506765,crossing,5,7,"|1,1>","|3,0>",0.0
0.8,0.24199091862596658,crossing,6,9,"|3,1>","|5,0>",0.0
0.8,0.24374637175016953,crossing,8,10,"|0,2>","|4,0>",0.0
0.8,0.24548360710573097,crossing,9,11,"|5,0>","|1,2>",0.0
0.8,0.25335048555667744,crossing,2,3,"|2,0>","|0,1>",0.0
0.8,0.302435010494939,crossing,6,8,"|3,1>","|0,2>",0.0
0.8,0.30636067165066416,crossing,8,11,"|0,2>","|1,2>",0.0
0.8,0.31250496534048955,crossing,4,5,"|2,1>","|1,1>",0.0
0.8,0.37,avoided,6,11,"|3,1>","|1,2>",0.028949381326910384
0.8,0.37375351207314716,crossing,8,9,"|0,2>","|5,0>",0.0
0.8,0.37835608201413545,crossing,3,7,"|0,1>","|3,0>",0.0
0.8,0.39259077035702694,crossing,3,4,"|0,1>","|2,1>",0.0
0.8,0.3956281224900716,crossing,8,9,"|0,2>","|5,0>",0.0
0.8,0.41000000000000003,avoided,6,11,"|3,1>","|1,2>",0.027694944289933687
0.8,0.41435258219598453,crossing,6,10,"|3,1>","|4,0>",0.0
0.8,0.4466744213140075,crossing,4,7,"|2,1>","|3,0>",0.0
0.8,0.44668240246173774,crossing,8,9,"|0,2>","|5,0>",0.0
0.8,0.4895619901846205,crossing,8,9,unlabeled,unlabeled,0.0
0.8,0.4898108720933644,crossing,4,7,unlabeled,unlabeled,0.0
0.8,0.4968083835275848,crossing,4,7,unlabeled,unlabeled,0.0
0.8,0.49819140359092484,crossing,8,9,unlabeled,unlabeled,0.0
0.8,0.4982918901200013,crossing,5,6,unlabeled,unlabeled,0.0
0.8,0.4985778846502365,crossing,1,2,unlabeled,unlabeled,0.0
0.8999999999999999,-0.4984132029263851,crossing,5,6,unlabeled,unlabeled,0.0
0.8999999999999999,-0.49839864555063057,crossing,1,2,unlabeled,unlabeled,0.0
0.8999999999999999,-0.49701212164300446,crossing,4,7,unlabeled,unlabeled,0.0
0.8999999999999999,-0.4955678646904681,crossing,8,10,unlabeled,unlabeled,0.0
0.8999999999999999,-0.48977042295232526,crossing,8,10,unlabeled,unlabeled,0.0
0.8999999999999999,-0.48968976833329253,crossing,4,7,unlabeled,unlabeled,0.0
0.8999999999999999,-0.4466791360085597,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,-0.44667893562498656,crossing,4,7,"|2,1>","|3,0>",0.0
0.8999999999999999,-0.4261530209272133,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,-0.4145735688772616,crossing,6,9,"|1,2>","|4,0>",0.0
0.8999999999999999,-0.41000000000000003,avoided,6,11,"|1,2>","|5,0>",0.01912507176328404
0.8999999999999999,-0.39423791074377856,crossing,3,4,"|0,1>","|2,1>",0.0
0.8999999999999999,-0.380786125140314,crossing,3,7,"|0,1>","|3,0>",0.0
0.8999999999999999,-0.3640298168241841,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,-0.343080067664069,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,-0.31490544187170294,crossing,4,5,"|2,1>","|1,1>",0.0
0.8999999999999999,-0.2819885266002601,crossing,10,11,"|0,2>","|5,0>",0.0
0.8999999999999999,-0.27510149266200923,crossing,6,10,"|1,2>","|0,2>",0.0
0.8999999999999999,-0.2631466449065363,crossing,2,3,"|2,0>","|0,1>",0.0
0.8999999999999999,-0.20440842816070157,crossing,5,7,"|1,1>","|3,0>",0.0
0.8999999999999999,-0.15902062588688345,crossing,8,11,"|3,1>","|5,0>",0.0
0.8999999999999999,-0.15428443897507474,crossing,9,10,"|4,0>","|0,2>",0.0
0.8999999999999999,-0.12071931518780415,crossing,4,10,"|2,1>","|0,2>",0.0
0.8999999999999999,-0.08000000000000002,avoided,4,9,"|2,1>","|4,0>",0.05424901303743468
0.8999999999999999,0.0,avoided,8,11,"|3,1>","|5,0>",0.06191538861131107
0.8999999999999999,0.07999999999999996,avoided,4,9,"|2,1>","|4,0>",0.054249013037889426
0.8999999999999999,0.12071931518761711,crossing,4,10,"|2,1>","|0,2>",0.0
0.8999999999999999,0.15428443897507838,crossing,9,10,"|4,0>","|0,2>",0.0
0.8999999999999999,0.15902062588685523,crossing,8,11,"|3,1>","|5,0>",0.0
0.8999999999999999,0.20440842816072458,crossing,5,7,"|1,1>","|3,0>",0.0
0.8999999999999999,0.2631466449066705,crossing,2,3,"|2,0>","|0,1>",0.0
0.8999999999999999,0.2751014926619314,crossing,6,10,"|1,2>","|0,2>",0.0
0.8999999999999999,0.28198852660023016,crossing,10,11,"|0,2>","|5,0>",0.0
0.8999999999999999,0.3149054418717309,crossing,4,5,"|2,1>","|1,1>",0.0
0.8999999999999999,0.3430800676640338,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,0.36402981682417485,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,0.380786125140312,crossing,3,7,"|0,1>","|3,0>",0.0
0.8999999999999999,0.3942379107437622,crossing,3,4,"|0,1>","|2,1>",0.0
0.8999999999999999,0.41000000000000003,avoided,6,11,"|1,2>","|5,0>",0.01912507176243139
0.8999999999999999,0.41457356887722946,crossing,6,9,"|1,2>","|4,0>",0.0
0.8999999999999999,0.4261530209272174,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,0.44667893562501504,crossing,4,7,"|2,1>","|3,0>",0.0
0.8999999999999999,0.44667913600867903,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,0.4896897682808733,crossing,4,7,unlabeled,unlabeled,0.0
0.8999999999999999,0.48977042293725265,crossing,8,10,unlabeled,unlabeled,0.0
0.8999999999999999,0.4955678648591996,crossing,8,10,unlabeled,unlabeled,0.0
0.8999999999999999,0.4970121220025933,crossing,4,7,unlabeled,unlabeled,0.0
0.8999999999999999,0.49839864555069285,crossing,1,2,unlabeled,unlabeled,0.0
0.8999999999999999,0.49841320292645797,crossing,5,6,unlabeled,unlabeled,0.0
