beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz,gap_MHz
0.18,-0.3766998990459025,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.18,-0.3109132225823845,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.18,-0.3039890881613364,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.18,-0.24724514723968846,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.18,-0.245,avoided,6,9,"|2,1>","|0,2>",0.04405594241262634,44.05594241262634
0.18,-0.19,avoided,3,7,"|1,1>","|3,0>",0.03206696935275488,32.06696935275488
0.18,-0.17288225052771722,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.18,-0.04999999999999999,avoided,4,9,"|4,0>","|0,2>",0.012370870111681143,12.370870111681143
0.18,0.050000000000000044,avoided,4,9,"|4,0>","|0,2>",0.012370870111411136,12.370870111411136
0.18,0.17288225052764764,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.18,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.03206696934957165,32.06696934957165
0.18,0.245,avoided,6,9,"|2,1>","|0,2>",0.044055942412910554,44.055942412910554
0.18,0.24724514723959942,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.18,0.30398908816131376,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.18,0.3109132225823957,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.18,0.37669989904594253,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.18,0.38,avoided,8,9,"|3,1>","|4,1>",0.014196338778631912,14.196338778631912
0.18,0.39131020207285183,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.18,0.405,avoided,6,8,"|2,1>","|3,1>",0.010979958961556235,10.979958961556235
0.18,0.49359908596725216,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.18,0.4948792688660063,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.18,0.4980244811430647,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.18,0.49822133032937205,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.18,0.4983055105105126,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.18,0.49843176242527676,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.185,-0.49849402565176504,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.185,-0.49825724951125977,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.185,-0.4981683341003488,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.185,-0.4979970989293795,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.185,-0.49486176461990294,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.185,-0.493469685517213,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.185,-0.405,avoided,6,8,"|2,1>","|3,1>",0.011445645249466452,11.445645249466452
0.185,-0.39131004495663846,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.185,-0.38,avoided,8,9,"|3,1>","|4,1>",0.014458082094279234,14.458082094279234
0.185,-0.3767007133671038,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.185,-0.31090533906295864,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.185,-0.3039861252808059,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.185,-0.2472500112184711,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.185,-0.245,avoided,6,9,"|2,1>","|0,2>",0.044870976927626316,44.870976927626316
0.185,-0.19,avoided,3,7,"|1,1>","|3,0>",0.0329584885674592,32.9584885674592
0.185,-0.17286969575150155,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.185,-0.04999999999999999,avoided,4,9,"|4,0>","|0,2>",0.012586181749213665,12.586181749213665
0.185,0.050000000000000044,avoided,4,9,"|4,0>","|0,2>",0.012586181748332592,12.586181748332592
0.185,0.17286969575147831,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.185,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.032958488565057564,32.958488565057564
0.185,0.245,avoided,6,9,"|2,1>","|0,2>",0.04487097692798159,44.87097692798159
0.185,0.24725001121838985,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.185,0.3039861252807993,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.185,0.31090533906293255,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.185,0.37670071336712574,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.185,0.38,avoided,8,9,"|3,1>","|4,1>",0.014458082094066071,14.458082094066071
0.185,0.3913100449566235,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.185,0.405,avoided,6,8,"|2,1>","|3,1>",0.011445645249068548,11.445645249068548
0.185,0.49346968543067177,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.185,0.4948617609188743,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.185,0.49799709853671514,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.185,0.4981683341004545,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.185,0.4982572495112493,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.185,0.4984940593316106,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.19,-0.4985425240755303,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.19,-0.49820891296952985,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.19,-0.4981151316355209,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.19,-0.49796931552085966,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.19,-0.4948438708667872,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.19,-0.4933251002430521,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.19,-0.405,avoided,6,8,"|2,1>","|3,1>",0.011912577718035777,11.912577718035777
0.19,-0.391310094123572,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.19,-0.38,avoided,8,9,"|3,1>","|4,1>",0.014725234361080197,14.725234361080197
0.19,-0.3767017190533538,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.19,-0.310897714008912,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.19,-0.30398345660466086,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.19,-0.24725504870425505,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.19,-0.245,avoided,6,9,"|2,1>","|0,2>",0.04569674779658328,45.69674779658328
0.19,-0.19,avoided,3,7,"|1,1>","|3,0>",0.03385021279741807,33.85021279741807
0.19,-0.1728578199515242,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.19,-0.04999999999999999,avoided,4,9,"|4,0>","|0,2>",0.012809638643204835,12.809638643204835
0.19,0.050000000000000044,avoided,4,9,"|4,0>","|0,2>",0.012809638643560106,12.809638643560106
0.19,0.17285781995149863,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.19,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.033850212795570656,33.850212795570656
0.19,0.245,avoided,6,9,"|2,1>","|0,2>",0.04569674779678223,45.69674779678223
0.19,0.24725504870419512,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.19,0.30398345660466985,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.19,0.31089771400890626,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.19,0.37670171905338407,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.19,0.38,avoided,8,9,"|3,1>","|4,1>",0.014725234361080197,14.725234361080197
0.19,0.39131009412354606,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.19,0.405,avoided,6,8,"|2,1>","|3,1>",0.01191257771809262,11.91257771809262
0.19,0.49332510038871086,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.19,0.49484386895629356,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.19,0.4979693154294797,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.19,0.4981151316358229,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.19,0.4982089129694955,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.19,0.49854236163115256,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.195,-0.4985804390721193,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.195,-0.4981605330693057,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.195,-0.4980617583976193,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.195,-0.49794120844101153,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.195,-0.49482558933959947,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.195,-0.4931623231677102,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.195,-0.405,avoided,6,8,"|2,1>","|3,1>",0.012380791307606387,12.380791307606387
0.195,-0.3913103663002642,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.195,-0.38,avoided,8,9,"|3,1>","|4,1>",0.014997421789360033,14.997421789360033
0.195,-0.3767029436086787,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.195,-0.31089037707773765,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.195,-0.3039811408527803,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.195,-0.2472602696684446,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.195,-0.245,avoided,6,9,"|2,1>","|0,2>",0.04653256018804086,46.53256018804086
0.195,-0.19,avoided,3,7,"|1,1>","|3,0>",0.034741502772874355,34.741502772874355
0.195,-0.17284671428965853,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.195,-0.04999999999999999,avoided,4,9,"|4,0>","|0,2>",0.01304076989265468,13.04076989265468
0.195,0.050000000000000044,avoided,4,9,"|4,0>","|0,2>",0.013040769891929926,13.040769891929926
0.195,0.1728467142896204,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.195,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.03474150277060062,34.74150277060062
0.195,0.245,avoided,6,9,"|2,1>","|0,2>",0.046532560188623506,46.532560188623506
0.195,0.24726026966839573,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.195,0.3039811408527879,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.195,0.31089037707771094,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.195,0.3767029436086998,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.195,0.38,avoided,8,9,"|3,1>","|4,1>",0.014997421789388454,14.997421789388454
0.195,0.3913103663002609,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.195,0.405,avoided,6,8,"|2,1>","|3,1>",0.01238079130747849,12.38079130747849
0.195,0.49316232304747026,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.195,0.49482559120096065,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.195,0.4979412083197447,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.195,0.4980617583976172,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.195,0.49816053306931396,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.195,0.49858049536520305,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.2,-0.498610460385175,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.2,-0.49811208295397474,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.2,-0.4980081848808711,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.2,-0.49791281364102924,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.2,-0.49480689414994894,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.2,-0.4929772542858891,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.2,-0.405,avoided,6,8,"|2,1>","|3,1>",0.012852747979195556,12.852747979195556
0.2,-0.3913109825572264,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.2,-0.38,avoided,8,9,"|3,1>","|4,1>",0.015274255994498276,15.274255994498276
0.2,-0.37670457169269994,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.2,-0.3108835014920529,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.2,-0.3039795424803325,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.2,-0.24726587509924886,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.2,-0.245,avoided,6,9,"|2,1>","|0,2>",0.047381041101075994,47.38104110107599
0.2,-0.19,avoided,3,7,"|1,1>","|3,0>",0.03563267821081695,35.63267821081695
0.2,-0.17283694046819767,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.2,-0.04999999999999999,avoided,4,9,"|4,0>","|0,2>",0.013281085106370938,13.281085106370938
0.2,0.050000000000000044,avoided,4,9,"|4,0>","|0,2>",0.013281085105887769,13.281085105887769
0.2,0.17283694046817372,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.2,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.03563267820915428,35.63267820915428
0.2,0.245,avoided,6,9,"|2,1>","|0,2>",0.04738104110117547,47.38104110117547
0.2,0.24726587509921513,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.2,0.3039795424803245,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.2,0.31088350149206045,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.2,0.37670457169271976,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.2,0.38,avoided,8,9,"|3,1>","|4,1>",0.015274255994157215,15.274255994157215
0.2,0.3913109825572063,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.2,0.405,avoided,6,8,"|2,1>","|3,1>",0.012852747979067658,12.852747979067658
0.2,0.4929772541949776,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.2,0.4948068909860386,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.2,0.49791281373499413,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.2,0.49800818488082554,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.2,0.4981120829539953,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.2,0.49861042038705927,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.20500000000000002,-0.498634045752016,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.20500000000000002,-0.4980635827154262,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.20500000000000002,-0.49795443317140914,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.20500000000000002,-0.4978841863847472,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.20500000000000002,-0.49478777278841457,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.20500000000000002,-0.492764695297445,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.20500000000000002,-0.405,avoided,6,8,"|2,1>","|3,1>",0.013323514044941476,13.323514044941476
0.20500000000000002,-0.3913116699033858,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.20500000000000002,-0.38,avoided,8,9,"|3,1>","|4,1>",0.015556330623326176,15.556330623326176
0.20500000000000002,-0.37670619956061213,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.20500000000000002,-0.3108766928342398,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.20500000000000002,-0.30397786414790556,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.20500000000000002,-0.24727135545057438,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.20500000000000002,-0.245,avoided,6,9,"|2,1>","|0,2>",0.04823531720656149,48.23531720656149
0.20500000000000002,-0.19,avoided,3,7,"|1,1>","|3,0>",0.036523697689844425,36.523697689844425
0.20500000000000002,-0.17282724569289878,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.20500000000000002,-0.04999999999999999,avoided,4,9,"|4,0>","|0,2>",0.013525430401799099,13.525430401799099
0.20500000000000002,0.050000000000000044,avoided,4,9,"|4,0>","|0,2>",0.013525430402950178,13.525430402950178
0.20500000000000002,0.17282724569283506,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.20500000000000002,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.036523697688011225,36.523697688011225
0.20500000000000002,0.245,avoided,6,9,"|2,1>","|0,2>",0.048235317206504646,48.23531720650465
0.20500000000000002,0.2472713554505187,crossing,1,5,"|2,0>","|0,1>",0.0,0.0
0.20500000000000002,0.3039778641479121,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.20500000000000002,0.31087669283422853,crossing,4,7,"|4,0>","|1,1>",0.0,0.0
0.20500000000000002,0.37670619956062656,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.20500000000000002,0.38,avoided,8,9,"|3,1>","|4,1>",0.015556330622573,15.556330622573
0.20500000000000002,0.3913116699033523,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.20500000000000002,0.405,avoided,6,8,"|2,1>","|3,1>",0.013323514044529361,13.323514044529361
0.20500000000000002,0.4927646954225317,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.20500000000000002,0.494787770111558,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.20500000000000002,0.49788418679743124,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.20500000000000002,0.49795443317113636,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.20500000000000002,0.4980635827154848,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.20500000000000002,0.49863404161696306,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.21000000000000002,-0.49865266894639915,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.21000000000000002,-0.4980150052764841,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.21000000000000002,-0.4979004734555118,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.21000000000000002,-0.4978553504748982,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.21000000000000002,-0.4947681931074156,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.21000000000000002,-0.4925174338952225,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.21000000000000002,-0.405,avoided,6,8,"|2,1>","|3,1>",0.013799210226579817,13.799210226579817
0.21000000000000002,-0.39131275442816066,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.21000000000000002,-0.38,avoided,8,9,"|3,1>","|4,1>",0.0158425838131393,15.8425838131393
0.21000000000000002,-0.37670831867742516,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.21000000000000002,-0.3108704251069612,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.21000000000000002,-0.30397707823506276,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.21000000000000002,-0.245,avoided,1,5,"|0,1>","|2,0>",0.03914720103514924,39.14720103514924
0.21000000000000002,-0.245,avoided,6,9,"|2,1>","|0,2>",0.04910255227012783,49.10255227012783
0.21000000000000002,-0.19,avoided,3,7,"|1,1>","|3,0>",0.037414630791815284,37.414630791815284
0.21000000000000002,-0.17281914598351816,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.21000000000000002,-0.04999999999999999,avoided,4,9,"|4,0>","|0,2>",0.0137786616614477,13.7786616614477
0.21000000000000002,0.050000000000000044,avoided,4,9,"|4,0>","|0,2>",0.013778661661262959,13.778661661262959
0.21000000000000002,0.17281914598348053,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.21000000000000002,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.03741463079102658,37.41463079102658
0.21000000000000002,0.245,avoided,1,5,"|0,1>","|2,0>",0.03914720103534819,39.14720103534819
0.21000000000000002,0.245,avoided,6,9,"|2,1>","|0,2>",0.049102552270696265,49.102552270696265
0.21000000000000002,0.3039770782350297,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.21000000000000002,0.31087042510698565,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.21000000000000002,0.3767083186774535,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.21000000000000002,0.38,avoided,8,9,"|3,1>","|4,1>",0.015842583813281408,15.842583813281408
0.21000000000000002,0.3913127544281644,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.21000000000000002,0.405,avoided,6,8,"|2,1>","|3,1>",0.01379921022679298,13.79921022679298
0.21000000000000002,0.49251743394425984,crossing,3,4,"|4,1>","|6,2>",0.0,0.0
0.21000000000000002,0.4947681943631648,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.21000000000000002,0.49785535049778595,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.21000000000000002,0.49790047345578664,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.21000000000000002,0.4980150052764528,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.21000000000000002,0.498652662088175,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.215,-0.4986670468114673,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.215,-0.49796638166619644,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.215,-0.49784634011681966,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.215,-0.4978263575619975,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.215,-0.4947481561163946,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.215,-0.4922258863892461,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.215,-0.405,avoided,6,8,"|2,1>","|3,1>",0.014276583956515765,14.276583956515765
0.215,-0.3913140644938946,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.215,-0.38,avoided,8,9,"|3,1>","|4,1>",0.016133225713673482,16.133225713673482
0.215,-0.37671067636305794,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.215,-0.3108644539264364,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.215,-0.303976687921378,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.215,-0.245,avoided,1,5,"|0,1>","|2,0>",0.03971134292041967,39.71134292041967
0.215,-0.245,avoided,6,9,"|2,1>","|0,2>",0.049978012175628805,49.978012175628805
0.215,-0.19,avoided,3,7,"|1,1>","|3,0>",0.038305122876352016,38.305122876352016
0.215,-0.17281186185996175,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.215,-0.04999999999999999,avoided,4,9,"|4,0>","|0,2>",0.014037374686168391,14.037374686168391
0.215,0.050000000000000044,avoided,4,9,"|4,0>","|0,2>",0.014037374685372583,14.037374685372583
0.215,0.1728118618599386,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.215,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.038305122875542,38.305122875542
0.215,0.245,avoided,1,5,"|0,1>","|2,0>",0.03971134292058309,39.71134292058309
0.215,0.245,avoided,6,9,"|2,1>","|0,2>",0.04997801217550091,49.97801217550091
0.215,0.30397668792140226,crossing,8,9,"|0,2>","|6,0>",0.0,0.0
0.215,0.3108644539264473,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.215,0.3767106763630743,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.215,0.38,avoided,8,9,"|3,1>","|4,1>",0.01613322571378717,16.13322571378717
0.215,0.3913140644938525,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.215,0.405,avoided,6,8,"|2,1>","|3,1>",0.01427658395677156,14.27658395677156
0.215,0.49222588631019626,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.215,0.4947481596908479,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.215,0.497826357780089,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.215,0.49784634011690587,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.215,0.49796638166615315,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.215,0.49866704226940445,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.22000000000000003,-0.4986779898891926,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.22000000000000003,-0.4979176972817614,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.22000000000000003,-0.497797228401486,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.22000000000000003,-0.4977920168667628,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.22000000000000003,-0.49472764322384116,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.22000000000000003,-0.4918762238787682,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.22000000000000003,-0.405,avoided,6,8,"|2,1>","|3,1>",0.014753057654658619,14.753057654658619
0.22000000000000003,-0.39131544796250844,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.22000000000000003,-0.38,avoided,8,9,"|3,1>","|4,1>",0.01642875602578897,16.42875602578897
0.22000000000000003,-0.37671304693594615,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.22000000000000003,-0.31085855366420506,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.22000000000000003,-0.30397624515919464,crossing,8,9,"|6,0>","|2,1>",0.0,0.0
0.22000000000000003,-0.245,avoided,1,5,"|0,1>","|2,0>",0.040280536905832776,40.280536905832776
0.22000000000000003,-0.245,avoided,6,9,"|2,1>","|0,2>",0.050858402720677987,50.85840272067799
0.22000000000000003,-0.19,avoided,3,7,"|1,1>","|3,0>",0.039195643440884,39.195643440884
0.22000000000000003,-0.17280468424759815,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.22000000000000003,-0.04999999999999999,avoided,4,9,"|4,0>","|0,2>",0.014299043188444216,14.299043188444216
0.22000000000000003,0.050000000000000044,avoided,4,9,"|4,0>","|0,2>",0.014299043188657379,14.299043188657379
0.22000000000000003,0.1728046842475569,crossing,4,6,"|2,1>","|4,0>",0.0,0.0
0.22000000000000003,0.19000000000000006,avoided,3,7,"|1,1>","|3,0>",0.03919564343927817,39.19564343927817
0.22000000000000003,0.245,avoided,1,5,"|0,1>","|2,0>",0.040280536906003306,40.280536906003306
0.22000000000000003,0.245,avoided,6,9,"|2,1>","|0,2>",0.0508584027206922,50.8584027206922
0.22000000000000003,0.30397624515916216,crossing,8,9,"|6,0>","|2,1>",0.0,0.0
0.22000000000000003,0.31085855366420795,crossing,4,7,"|5,0>","|4,0>",0.0,0.0
0.22000000000000003,0.3767130469359606,crossing,3,5,"|0,1>","|3,0>",0.0,0.0
0.22000000000000003,0.38,avoided,8,9,"|3,1>","|4,1>",0.01642875602512106,16.42875602512106
0.22000000000000003,0.39131544796248013,crossing,4,5,"|5,0>","|4,0>",0.0,0.0
0.22000000000000003,0.405,avoided,6,8,"|2,1>","|3,1>",0.014753057654573354,14.753057654573354
0.22000000000000003,0.4918762238317564,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.22000000000000003,0.49472764927087615,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.22000000000000003,0.49779201686700525,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.22000000000000003,0.4977972285871082,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.22000000000000003,0.4979176972817148,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.22000000000000003,0.49867798007838016,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.225,-0.49868605617698747,crossing,8,9,"|1,1>","|5,2>",0.0,0.0
0.225,-0.49786897273894154,crossing,1,2,"|1,0>","|2,0>",0.0,0.0
0.225,-0.49776800231266966,crossing,3,4,"|5,1>","|4,1>",0.0,0.0
0.225,-0.49773752687521755,crossing,6,7,"|0,1>","|2,1>",0.0,0.0
0.225,-0.49470663452156305,crossing,8,9,"|5,2>","|1,1>",0.0,0.0
0.225,-0.49144854643269187,crossing,3,4,"|6,2>","|4,1>",0.0,0.0
0.225,-0.405,avoided,6,8,"|2,1>","|3,1>",0.015230460743424601,15.2304607434246
