beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.5,0.17253675069186902,crossing,4,8,"|2,1>","|0,2>",0.0
0.5,0.19420850451469163,crossing,5,7,"|1,1>","|3,0>",0.0
0.5,0.2533231973094196,crossing,2,3,"|2,0>","|0,1>",0.0
0.5,0.2537990180253978,crossing,6,8,"|4,0>","|0,2>",0.0
0.5,0.3039757564700684,crossing,8,10,"|0,2>","|3,1>",0.0
0.5,0.30776891831326203,crossing,8,11,"|0,2>","|5,0>",0.0
0.5,0.31050678867471454,crossing,4,5,"|2,1>","|1,1>",0.0
0.5,0.36,avoided,10,11,"|3,1>","|5,0>",0.039575948919647885
0.5,0.3770047253611097,crossing,3,7,"|0,1>","|3,0>",0.0
0.5,0.3770365683885386,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,0.3916788250249551,crossing,3,4,"|0,1>","|2,1>",0.0
0.5,0.40512500273920676,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,0.40582689294300134,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,0.41000000000000003,avoided,6,11,"|4,0>","|5,0>",0.049802430710172985
0.5,0.41444933275435214,crossing,6,10,"|4,0>","|3,1>",0.0
0.5,0.4467335429994085,crossing,4,7,"|2,1>","|3,0>",0.0
0.5,0.4467478195043737,crossing,8,9,"|0,2>","|1,2>",0.0
0.5,0.48564709002582956,crossing,8,9,unlabeled,unlabeled,0.0
0.5,0.48728560672259713,crossing,4,7,unlabeled,unlabeled,0.0
0.5,0.4896972013977763,crossing,10,11,unlabeled,unlabeled,0.0
0.5,0.4961745542619976,crossing,5,6,unlabeled,unlabeled,0.0
0.5,0.49661987236081057,crossing,1,2,unlabeled,unlabeled,0.0
0.5,0.496748121472997,crossing,4,7,unlabeled,unlabeled,0.0
0.5,0.4969744417486875,crossing,10,11,unlabeled,unlabeled,0.0
0.5,0.4972225613890562,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.497354945151,crossing,10,11,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4972103822760195,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4965810102671752,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4959022379322824,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4952601981777954,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4893674431814962,crossing,10,11,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4845448126061637,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,-0.4798281220440502,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,-0.44677806219610244,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.4467560900891291,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,-0.4145721484271187,crossing,6,10,"|3,1>","|4,0>",0.0
0.6000000000000001,-0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.0562687423767656
0.6000000000000001,-0.4058274939272819,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.3919671958397817,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,-0.3774724585774398,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,-0.3773904236574242,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,-0.36,avoided,6,11,"|3,1>","|5,0>",0.04659809958487671
0.6000000000000001,-0.31071133831378545,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,-0.3083287930914421,crossing,8,11,"|0,2>","|5,0>",0.0
0.6000000000000001,-0.30450052969967417,crossing,6,8,"|3,1>","|0,2>",0.0
0.6000000000000001,-0.25408182738144175,crossing,8,10,"|0,2>","|4,0>",0.0
0.6000000000000001,-0.2536388039951057,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,-0.19446754071385328,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,-0.17341632129151818,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,-0.17142262428805408,crossing,9,11,"|1,2>","|5,0>",0.0
0.6000000000000001,-0.100865126551976,crossing,6,9,"|3,1>","|1,2>",0.0
0.6000000000000001,-0.04999999999999999,avoided,4,10,"|2,1>","|4,0>",0.04420186971457696
0.6000000000000001,0.050000000000000044,avoided,4,10,"|2,1>","|4,0>",0.04420186971497486
0.6000000000000001,0.10086512655203383,crossing,6,9,"|3,1>","|1,2>",0.0
0.6000000000000001,0.17142262428809776,crossing,9,11,"|1,2>","|5,0>",0.0
0.6000000000000001,0.1734163212915333,crossing,4,8,"|2,1>","|0,2>",0.0
0.6000000000000001,0.19446754071384242,crossing,5,7,"|1,1>","|3,0>",0.0
0.6000000000000001,0.2536388039950968,crossing,2,3,"|2,0>","|0,1>",0.0
0.6000000000000001,0.2540818273814367,crossing,8,10,"|0,2>","|4,0>",0.0
0.6000000000000001,0.30450052969967695,crossing,6,8,"|3,1>","|0,2>",0.0
0.6000000000000001,0.308328793091443,crossing,8,11,"|0,2>","|5,0>",0.0
0.6000000000000001,0.3107113383137832,crossing,4,5,"|2,1>","|1,1>",0.0
0.6000000000000001,0.36,avoided,6,11,"|3,1>","|5,0>",0.046598099584954866
0.6000000000000001,0.3773904236574127,crossing,3,7,"|0,1>","|3,0>",0.0
0.6000000000000001,0.37747245857742723,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.3919671958397729,crossing,3,4,"|0,1>","|2,1>",0.0
0.6000000000000001,0.4058274939272801,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.056268742376154535
0.6000000000000001,0.41457214842712764,crossing,6,10,"|3,1>","|4,0>",0.0
0.6000000000000001,0.446756090089143,crossing,4,7,"|2,1>","|3,0>",0.0
0.6000000000000001,0.44677806219609784,crossing,8,9,"|0,2>","|1,2>",0.0
0.6000000000000001,0.47982812204165515,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,0.4845448126048017,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,0.48936744316232234,crossing,10,11,unlabeled,unlabeled,0.0
0.6000000000000001,0.49526019817779576,crossing,5,6,unlabeled,unlabeled,0.0
0.6000000000000001,0.4959022379322561,crossing,1,2,unlabeled,unlabeled,0.0
0.6000000000000001,0.496581010252875,crossing,4,7,unlabeled,unlabeled,0.0
0.6000000000000001,0.4972103822803796,crossing,8,9,unlabeled,unlabeled,0.0
0.6000000000000001,0.4973549451717785,crossing,10,11,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49736455561145404,crossing,10,11,unlabeled,unlabeled,0.0
0.7000000000000001,-0.497303509893406,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4964431978944569,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,-0.49517143604955566,crossing,1,2,unlabeled,unlabeled,0.0
