beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.7000000000000001,-0.10258127267166048,crossing,6,9,"|3,1>","|1,2>",0.0
0.7000000000000001,-0.06,avoided,4,10,"|2,1>","|4,0>",0.04177166177170477
0.7000000000000001,0.06000000000000005,avoided,4,10,"|2,1>","|4,0>",0.04177166177207425
0.7000000000000001,0.1025812726717605,crossing,6,9,"|3,1>","|1,2>",0.0
0.7000000000000001,0.17092759121872322,crossing,9,11,"|1,2>","|5,0>",0.0
0.7000000000000001,0.17455606944891233,crossing,4,8,"|2,1>","|0,2>",0.0
0.7000000000000001,0.19449070184834558,crossing,5,7,"|1,1>","|3,0>",0.0
0.7000000000000001,0.2534056326986454,crossing,2,3,"|2,0>","|0,1>",0.0
0.7000000000000001,0.25384429705456646,crossing,8,10,"|0,2>","|4,0>",0.0
0.7000000000000001,0.30502989647567724,crossing,6,8,"|3,1>","|0,2>",0.0
0.7000000000000001,0.30877009054626436,crossing,8,11,"|0,2>","|5,0>",0.0
0.7000000000000001,0.3114575280027163,crossing,4,5,"|2,1>","|1,1>",0.0
0.7000000000000001,0.37,avoided,6,11,"|3,1>","|5,0>",0.037762694391261675
0.7000000000000001,0.3773867857201619,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,0.3776308859626563,crossing,3,7,"|0,1>","|3,0>",0.0
0.7000000000000001,0.392113285899968,crossing,3,4,"|0,1>","|2,1>",0.0
0.7000000000000001,0.40581988250095247,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.04328069604375173
0.7000000000000001,0.41445618682261,crossing,6,10,"|3,1>","|4,0>",0.0
0.7000000000000001,0.4467037895550344,crossing,4,7,"|2,1>","|3,0>",0.0
0.7000000000000001,0.44671726476733914,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,0.4880504391083836,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,0.4888343970412502,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,0.48997156622585486,crossing,10,11,unlabeled,unlabeled,0.0
0.7000000000000001,0.49711089962320953,crossing,5,6,unlabeled,unlabeled,0.0
0.7000000000000001,0.49750918834717006,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,0.49755916927126587,crossing,1,2,unlabeled,unlabeled,0.0
0.7000000000000001,0.4982434001771316,crossing,8,9,unlabeled,unlabeled,0.0
0.8,-0.4980607780898265,crossing,8,9,unlabeled,unlabeled,0.0
0.8,-0.49758270014061273,crossing,4,7,unlabeled,unlabeled,0.0
0.8,-0.49717565288630194,crossing,1,2,unlabeled,unlabeled,0.0
0.8,-0.4966124739491113,crossing,5,6,unlabeled,unlabeled,0.0
0.8,-0.49641424445893817,crossing,10,11,unlabeled,unlabeled,0.0
0.8,-0.4898161913598425,crossing,10,11,unlabeled,unlabeled,0.0
0.8,-0.48828043864119725,crossing,4,7,unlabeled,unlabeled,0.0
0.8,-0.4870068629559615,crossing,8,9,unlabeled,unlabeled,0.0
0.8,-0.44673212176832455,crossing,8,9,"|0,2>","|1,2>",0.0
0.8,-0.4467146828968813,crossing,4,7,"|2,1>","|3,0>",0.0
0.8,-0.41455030043677954,crossing,6,10,"|3,1>","|4,0>",0.0
0.8,-0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.04369839166005818
0.8,-0.4058235976084441,crossing,8,9,"|0,2>","|1,2>",0.0
0.8,-0.39260295366301406,crossing,3,4,"|0,1>","|2,1>",0.0
0.8,-0.378369036764265,crossing,3,7,"|0,1>","|3,0>",0.0
0.8,-0.3752704502088585,crossing,8,9,"|0,2>","|1,2>",0.0
0.8,-0.37,avoided,6,11,"|3,1>","|5,0>",0.042003825194825595
0.8,-0.31211099890358895,crossing,4,5,"|2,1>","|1,1>",0.0
0.8,-0.30746562527613425,crossing,8,11,"|0,2>","|5,0>",0.0
0.8,-0.3035254563243163,crossing,6,8,"|3,1>","|0,2>",0.0
0.8,-0.25384972819907003,crossing,2,3,"|2,0>","|0,1>",0.0
0.8,-0.24465489968681262,crossing,8,10,"|0,2>","|4,0>",0.0
0.8,-0.19484511861113668,crossing,5,7,"|1,1>","|3,0>",0.0
0.8,-0.1723558574429643,crossing,4,8,"|2,1>","|0,2>",0.0
0.8,-0.17175994656257756,crossing,9,11,"|1,2>","|5,0>",0.0
0.8,-0.09773910867498357,crossing,6,9,"|3,1>","|1,2>",0.0
0.8,-0.06,avoided,4,10,"|2,1>","|4,0>",0.051609768899098185
0.8,0.06000000000000005,avoided,4,10,"|2,1>","|4,0>",0.05160976889936819
0.8,0.09773910867511156,crossing,6,9,"|3,1>","|1,2>",0.0
0.8,0.17175994656258126,crossing,9,11,"|1,2>","|5,0>",0.0
0.8,0.17235585744296494,crossing,4,8,"|2,1>","|0,2>",0.0
0.8,0.19484511861110426,crossing,5,7,"|1,1>","|3,0>",0.0
0.8,0.2446548996867851,crossing,8,10,"|0,2>","|4,0>",0.0
0.8,0.2538497281991046,crossing,2,3,"|2,0>","|0,1>",0.0
0.8,0.30352545632430694,crossing,6,8,"|3,1>","|0,2>",0.0
0.8,0.30746562527614224,crossing,8,11,"|0,2>","|5,0>",0.0
0.8,0.31211099890359567,crossing,4,5,"|2,1>","|1,1>",0.0
0.8,0.37,avoided,6,11,"|3,1>","|5,0>",0.04200382519387347
0.8,0.3752704502088641,crossing,8,9,"|0,2>","|1,2>",0.0
0.8,0.3783690367642603,crossing,3,7,"|0,1>","|3,0>",0.0
0.8,0.3926029536630014,crossing,3,4,"|0,1>","|2,1>",0.0
0.8,0.4058235976084262,crossing,8,9,"|0,2>","|1,2>",0.0
0.8,0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.043698391659333424
0.8,0.4145503004367783,crossing,6,10,"|3,1>","|4,0>",0.0
0.8,0.44671468289694444,crossing,4,7,"|2,1>","|3,0>",0.0
0.8,0.44673212176832333,crossing,8,9,"|0,2>","|1,2>",0.0
0.8,0.4870068629514881,crossing,8,9,unlabeled,unlabeled,0.0
0.8,0.48828043864291865,crossing,4,7,unlabeled,unlabeled,0.0
0.8,0.4898161912900807,crossing,10,11,unlabeled,unlabeled,0.0
0.8,0.4964142434169778,crossing,10,11,unlabeled,unlabeled,0.0
0.8,0.49661247394904395,crossing,5,6,unlabeled,unlabeled,0.0
0.8,0.49717565288629983,crossing,1,2,unlabeled,unlabeled,0.0
0.8,0.4975827001324197,crossing,4,7,unlabeled,unlabeled,0.0
0.8,0.4980607781286978,crossing,8,9,unlabeled,unlabeled,0.0
0.8999999999999999,-0.4970978024677939,crossing,4,7,unlabeled,unlabeled,0.0
0.8999999999999999,-0.49683623144032296,crossing,1,2,unlabeled,unlabeled,0.0
0.8999999999999999,-0.4968316608716268,crossing,5,6,unlabeled,unlabeled,0.0
0.8999999999999999,-0.4958230065013679,crossing,8,10,unlabeled,unlabeled,0.0
0.8999999999999999,-0.4947686504662324,crossing,9,11,unlabeled,unlabeled,0.0
0.8999999999999999,-0.4882543739520123,crossing,8,10,unlabeled,unlabeled,0.0
0.8999999999999999,-0.4878058052258225,crossing,4,7,unlabeled,unlabeled,0.0
0.8999999999999999,-0.44672468722599556,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,-0.4467241325370472,crossing,4,7,"|2,1>","|3,0>",0.0
0.8999999999999999,-0.4261721062693563,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,-0.4146207514191952,crossing,6,9,"|1,2>","|4,0>",0.0
0.8999999999999999,-0.41000000000000003,avoided,6,11,"|1,2>","|5,0>",0.044949203801266435
0.8999999999999999,-0.39304992915404774,crossing,3,4,"|0,1>","|2,1>",0.0
0.8999999999999999,-0.37903996292804626,crossing,3,7,"|0,1>","|3,0>",0.0
0.8999999999999999,-0.3749817164878824,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,-0.37,avoided,6,11,"|1,2>","|5,0>",0.046087882999373164
0.8999999999999999,-0.35018564689358295,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,-0.31281065112898476,crossing,4,5,"|2,1>","|1,1>",0.0
0.8999999999999999,-0.2861510311880048,crossing,10,11,"|0,2>","|5,0>",0.0
0.8999999999999999,-0.27977572275990437,crossing,6,10,"|1,2>","|0,2>",0.0
0.8999999999999999,-0.2543043591306682,crossing,2,3,"|2,0>","|0,1>",0.0
0.8999999999999999,-0.20421850312600773,crossing,5,7,"|1,1>","|3,0>",0.0
0.8999999999999999,-0.1840029383991129,crossing,9,10,"|4,0>","|0,2>",0.0
0.8999999999999999,-0.15436194074210519,crossing,8,11,"|3,1>","|5,0>",0.0
0.8999999999999999,-0.13087743056568696,crossing,4,10,"|2,1>","|0,2>",0.0
0.8999999999999999,-0.07,avoided,4,9,"|2,1>","|4,0>",0.06239663220989655
0.8999999999999999,-0.07,avoided,8,11,"|3,1>","|5,0>",0.0658777391567611
0.8999999999999999,0.07000000000000006,avoided,4,9,"|2,1>","|4,0>",0.062396632210464986
0.8999999999999999,0.07000000000000006,avoided,8,11,"|3,1>","|5,0>",0.06587773915680373
0.8999999999999999,0.13087743056562573,crossing,4,10,"|2,1>","|0,2>",0.0
0.8999999999999999,0.1543619407420775,crossing,8,11,"|3,1>","|5,0>",0.0
0.8999999999999999,0.18400293839912457,crossing,9,10,"|4,0>","|0,2>",0.0
0.8999999999999999,0.20421850312601425,crossing,5,7,"|1,1>","|3,0>",0.0
0.8999999999999999,0.2543043591306541,crossing,2,3,"|2,0>","|0,1>",0.0
0.8999999999999999,0.2797757227598433,crossing,6,10,"|1,2>","|0,2>",0.0
0.8999999999999999,0.2861510311879725,crossing,10,11,"|0,2>","|5,0>",0.0
0.8999999999999999,0.31281065112896067,crossing,4,5,"|2,1>","|1,1>",0.0
0.8999999999999999,0.35018564689360426,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,0.37,avoided,6,11,"|1,2>","|5,0>",0.04608788299896105
0.8999999999999999,0.37498171648789363,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,0.37903996292802505,crossing,3,7,"|0,1>","|3,0>",0.0
0.8999999999999999,0.3930499291540459,crossing,3,4,"|0,1>","|2,1>",0.0
0.8999999999999999,0.41000000000000003,avoided,6,11,"|1,2>","|5,0>",0.04494920379930534
0.8999999999999999,0.4146207514191662,crossing,6,9,"|1,2>","|4,0>",0.0
0.8999999999999999,0.4261721062693778,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,0.4467241325370658,crossing,4,7,"|2,1>","|3,0>",0.0
0.8999999999999999,0.4467246872259372,crossing,8,10,"|3,1>","|0,2>",0.0
0.8999999999999999,0.4878058052684862,crossing,4,7,unlabeled,unlabeled,0.0
0.8999999999999999,0.4882543739904039,crossing,8,10,unlabeled,unlabeled,0.0
0.8999999999999999,0.4899091686174933,crossing,9,11,unlabeled,unlabeled,0.0
0.8999999999999999,0.49582300643315264,crossing,8,10,unlabeled,unlabeled,0.0
0.8999999999999999,0.49683166087166186,crossing,5,6,unlabeled,unlabeled,0.0
0.8999999999999999,0.49683623144033534,crossing,1,2,unlabeled,unlabeled,0.0
0.8999999999999999,0.49709780242372736,crossing,4,7,unlabeled,unlabeled,0.0
